date,site_code,discharge_cfs
2015-04-15T00:00:00.000,01010000,2500.0
2015-04-16T00:00:00.000,01010000,6190.0
2015-04-17T00:00:00.000,01010000,12600.0
2015-04-18T00:00:00.000,01010000,16200.0
2015-04-19T00:00:00.000,01010000,20600.0
2015-04-20T00:00:00.000,01010000,18600.0
2015-04-21T00:00:00.000,01010000,16400.0
2015-04-22T00:00:00.000,01010000,18300.0
2015-04-23T00:00:00.000,01010000,19700.0
2015-04-24T00:00:00.000,01010000,20400.0
2015-04-25T00:00:00.000,01010000,16200.0
2015-04-26T00:00:00.000,01010000,12600.0
2015-04-27T00:00:00.000,01010000,11600.0
2015-04-28T00:00:00.000,01010000,12200.0
2015-04-29T00:00:00.000,01010000,13100.0
2015-04-30T00:00:00.000,01010000,13200.0
2015-05-01T00:00:00.000,01010000,11900.0
2015-05-02T00:00:00.000,01010000,10700.0
2015-05-03T00:00:00.000,01010000,10000.0
2015-05-04T00:00:00.000,01010000,9160.0
2015-05-05T00:00:00.000,01010000,8920.0
2015-05-06T00:00:00.000,01010000,8000.0
2015-05-07T00:00:00.000,01010000,6280.0
2015-05-08T00:00:00.000,01010000,4950.0
2015-05-09T00:00:00.000,01010000,3940.0
2015-05-10T00:00:00.000,01010000,3480.0
2015-05-11T00:00:00.000,01010000,4480.0
2015-05-12T00:00:00.000,01010000,5280.0
2015-05-13T00:00:00.000,01010000,7880.0
2015-05-14T00:00:00.000,01010000,7690.0
2015-05-15T00:00:00.000,01010000,5500.0
2015-05-16T00:00:00.000,01010000,3850.0
2015-05-17T00:00:00.000,01010000,2940.0
2015-05-18T00:00:00.000,01010000,2410.0
2015-05-19T00:00:00.000,01010000,2100.0
2015-05-20T00:00:00.000,01010000,2130.0
2015-05-21T00:00:00.000,01010000,2090.0
2015-05-22T00:00:00.000,01010000,1870.0
2015-05-23T00:00:00.000,01010000,1580.0
2015-05-24T00:00:00.000,01010000,1360.0
2015-05-25T00:00:00.000,01010000,1180.0
2015-05-26T00:00:00.000,01010000,1150.0
2015-05-27T00:00:00.000,01010000,2290.0
2015-05-28T00:00:00.000,01010000,2930.0
2015-05-29T00:00:00.000,01010000,2990.0
2015-05-30T00:00:00.000,01010000,2610.0
2015-05-31T00:00:00.000,01010000,2810.0
2015-06-01T00:00:00.000,01010000,3750.0
2015-06-02T00:00:00.000,01010000,2900.0
2015-06-03T00:00:00.000,01010000,2530.0
2015-06-04T00:00:00.000,01010000,2320.0
2015-06-05T00:00:00.000,01010000,1870.0
2015-06-06T00:00:00.000,01010000,1650.0
2015-06-07T00:00:00.000,01010000,1570.0
2015-06-08T00:00:00.000,01010000,1300.0
2015-06-09T00:00:00.000,01010000,3320.0
2015-06-10T00:00:00.000,01010000,7140.0
2015-06-11T00:00:00.000,01010000,10600.0
2015-06-12T00:00:00.000,01010000,9490.0
2015-06-13T00:00:00.000,01010000,6360.0
2015-06-14T00:00:00.000,01010000,4340.0
2015-06-15T00:00:00.000,01010000,3020.0
2015-06-16T00:00:00.000,01010000,2190.0
2015-06-17T00:00:00.000,01010000,2010.0
2015-06-18T00:00:00.000,01010000,2040.0
2015-06-19T00:00:00.000,01010000,2300.0
2015-06-20T00:00:00.000,01010000,2960.0
2015-06-21T00:00:00.000,01010000,2270.0
2015-06-22T00:00:00.000,01010000,1720.0
2015-06-23T00:00:00.000,01010000,1410.0
2015-06-24T00:00:00.000,01010000,1260.0
2015-06-25T00:00:00.000,01010000,1230.0
2015-06-26T00:00:00.000,01010000,1000.0
2015-06-27T00:00:00.000,01010000,793.0
2015-06-28T00:00:00.000,01010000,664.0
2015-06-29T00:00:00.000,01010000,667.0
2015-06-30T00:00:00.000,01010000,841.0
2015-07-01T00:00:00.000,01010000,837.0
2015-07-02T00:00:00.000,01010000,1820.0
2015-07-03T00:00:00.000,01010000,2470.0
2015-07-04T00:00:00.000,01010000,1790.0
2015-07-05T00:00:00.000,01010000,1210.0
2015-07-06T00:00:00.000,01010000,873.0
2015-07-07T00:00:00.000,01010000,688.0
2015-07-08T00:00:00.000,01010000,708.0
2015-07-09T00:00:00.000,01010000,1000.0
2015-07-10T00:00:00.000,01010000,827.0
2015-07-11T00:00:00.000,01010000,638.0
2015-07-12T00:00:00.000,01010000,547.0
2015-07-13T00:00:00.000,01010000,566.0
2015-07-14T00:00:00.000,01010000,529.0
2015-07-15T00:00:00.000,01010000,463.0
2015-07-16T00:00:00.000,01010000,496.0
2015-07-17T00:00:00.000,01010000,525.0
2015-07-18T00:00:00.000,01010000,423.0
2015-07-19T00:00:00.000,01010000,471.0
2015-07-20T00:00:00.000,01010000,1150.0
2015-07-21T00:00:00.000,01010000,3720.0
2015-07-22T00:00:00.000,01010000,3850.0
2015-07-23T00:00:00.000,01010000,3370.0
2015-07-24T00:00:00.000,01010000,2200.0
2015-07-25T00:00:00.000,01010000,2140.0
2015-07-26T00:00:00.000,01010000,2190.0
2015-07-27T00:00:00.000,01010000,1710.0
2015-07-28T00:00:00.000,01010000,1880.0
2015-07-29T00:00:00.000,01010000,2820.0
2015-07-30T00:00:00.000,01010000,2310.0
2015-07-31T00:00:00.000,01010000,2160.0
2015-08-01T00:00:00.000,01010000,2180.0
2015-08-02T00:00:00.000,01010000,1970.0
2015-08-03T00:00:00.000,01010000,2100.0
